applicant_id,age,gender,county_name,education_level,program_id,program_name,application_date,application_status,drop_off_reason
APP04404,20,Female,Tana River,KCSE,P003,Code Hack,1/17/2024,Interviewed,Declined Offer
APP04405,34,Female,Kilifi,Bachelor's,P007,Women Digital Skills,4/17/2025,Qualified,Could Not Be Reached
APP04406,27,Male,Mombasa,Diploma,P004,Africa Code Week,9/20/2024,Applied,Gender Mismatch
APP04407,32,Female,Mombasa,Bachelor's,P002,Technovation,3/14/2025,Enrolled,
APP04408,21,Female,Tana River,Diploma,P004,Africa Code Week,9/27/2025,Qualified,No Response
APP04409,23,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,8/10/2025,Interviewed,Cohort Full
APP04410,21,Female,Mombasa,KCSE,P003,Code Hack,4/6/2024,Enrolled,
APP04411,23,Male,Nakuru,KCSE,P004,Africa Code Week,1/12/2024,Applied,Gender Mismatch
APP04412,20,Female,Nakuru,Certificate,P004,Africa Code Week,8/8/2025,Qualified,No Response
APP04413,25,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,6/6/2025,Interviewed,Cohort Full
APP04414,21,Female,Mombasa,KCSE,P002,Technovation,2/28/2025,Applied,Did Not Meet Requirements
APP04415,25,Female,Nairobi,Certificate,P004,Africa Code Week,4/24/2025,Qualified,No Response
APP04416,31,Female,Kisumu,Bachelor's,P004,Africa Code Week,1/9/2024,Qualified,Interview Slots Full
APP04417,19,Female,Kilifi,KCSE,P003,Code Hack,1/15/2025,Qualified,No Response
APP04418,24,Female,Tana River,Diploma,P003,Code Hack,4/17/2025,Interviewed,Cohort Full
APP04419,21,Female,Kilifi,KCSE,P005,Django Girls,1/31/2024,Qualified,Could Not Be Reached
APP04420,22,Female,Nairobi,KCSE,P005,Django Girls,3/12/2025,Applied,Did Not Meet Requirements
APP04421,27,Female,Kisumu,KCSE,P008,Web Development Classes,1/29/2025,Qualified,No Response
APP04422,28,Female,Tana River,Bachelor's,P006,Mombasa Girls in STEM,3/3/2025,Qualified,Interview Slots Full
APP04423,34,Female,Kisumu,Bachelor's,P001,STEM Cafe Kenya,4/23/2024,Interviewed,Declined Offer
APP04424,27,Male,Nairobi,Diploma,P002,Technovation,6/23/2025,Applied,Gender Mismatch
APP04425,21,Male,Kilifi,Certificate,P007,Women Digital Skills,1/26/2025,Applied,Gender Mismatch
APP04426,20,Female,Nakuru,KCSE,P004,Africa Code Week,2/29/2024,Qualified,Could Not Be Reached
APP04427,25,Female,Nakuru,KCSE,P004,Africa Code Week,7/5/2024,Enrolled,
APP04428,28,Female,Mombasa,Bachelor's,P003,Code Hack,6/17/2024,Qualified,Interview Slots Full
APP04429,21,Female,Lamu,KCSE,P005,Django Girls,7/27/2025,Applied,Incomplete Application
APP04430,32,Female,Mombasa,Bachelor's,P005,Django Girls,1/22/2024,Interviewed,Cohort Full
APP04431,26,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,9/1/2025,Enrolled,
APP04432,19,Female,Mombasa,KCSE,P004,Africa Code Week,2/24/2025,Enrolled,
APP04433,19,Female,Lamu,Certificate,P004,Africa Code Week,6/25/2025,Enrolled,
APP04434,18,Male,Mombasa,Certificate,P005,Django Girls,3/24/2024,Applied,Gender Mismatch
APP04435,25,Female,Mombasa,Bachelor's,P005,Django Girls,7/17/2025,Interviewed,Declined Offer
APP04436,24,Female,Kilifi,Diploma,P008,Web Development Classes,2/24/2025,Interviewed,Low Interview Score
APP04437,24,Female,Taita Taveta,Diploma,P008,Web Development Classes,8/17/2025,Qualified,Interview Slots Full
APP04438,21,Female,Mombasa,Diploma,P006,Mombasa Girls in STEM,3/17/2024,Qualified,Could Not Be Reached
APP04439,21,Female,Kisumu,Certificate,P005,Django Girls,2/11/2025,Qualified,Interview Slots Full
APP04440,29,Female,Tana River,Diploma,P001,STEM Cafe Kenya,4/24/2025,Interviewed,Declined Offer
APP04441,27,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,7/6/2025,Enrolled,
APP04442,31,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,9/12/2025,Qualified,Interview Slots Full
APP04443,21,Male,Nairobi,Diploma,P004,Africa Code Week,9/24/2025,Applied,Gender Mismatch
APP04444,30,Female,Kisumu,Master's,P001,STEM Cafe Kenya,7/12/2025,Qualified,Could Not Be Reached
APP04445,28,Female,Nairobi,Bachelor's,P001,STEM Cafe Kenya,2/11/2025,Enrolled,
APP04446,23,Female,Lamu,KCSE,P005,Django Girls,1/14/2025,Qualified,Interview Slots Full
APP04447,26,Male,Nakuru,Bachelor's,P004,Africa Code Week,6/9/2025,Applied,Gender Mismatch
APP04448,24,Female,Kilifi,Diploma,P008,Web Development Classes,2/17/2024,Enrolled,
APP04449,27,Female,Nakuru,Certificate,P001,STEM Cafe Kenya,6/25/2025,Applied,Incomplete Application
APP04450,21,Female,Nairobi,Certificate,P004,Africa Code Week,8/18/2024,Qualified,No Response
APP04451,18,Female,Kisumu,Diploma,P001,STEM Cafe Kenya,7/25/2025,Applied,Incomplete Application
APP04452,26,Female,Kilifi,Certificate,P002,Technovation,7/2/2024,Enrolled,
APP04453,23,Female,Mombasa,Diploma,P003,Code Hack,9/28/2024,Applied,Did Not Meet Requirements
APP04454,33,Female,Lamu,Diploma,P004,Africa Code Week,1/26/2025,Qualified,Could Not Be Reached
APP04455,27,Female,Kisumu,Certificate,P004,Africa Code Week,7/26/2025,Qualified,Interview Slots Full
APP04456,27,Female,Nakuru,KCSE,P001,STEM Cafe Kenya,8/27/2025,Qualified,Could Not Be Reached
APP04457,21,Male,Lamu,KCSE,P004,Africa Code Week,9/30/2025,Applied,Gender Mismatch
APP04458,26,Female,Nakuru,Diploma,P002,Technovation,1/17/2024,Interviewed,Cohort Full
APP04459,19,Female,Nairobi,KCSE,P005,Django Girls,7/26/2025,Applied,Incomplete Application
APP04460,24,Female,Kisumu,Diploma,P006,Mombasa Girls in STEM,7/29/2024,Applied,Did Not Meet Requirements
APP04461,20,Female,Kisumu,KCSE,P006,Mombasa Girls in STEM,6/28/2024,Applied,Incomplete Application
APP04462,34,Female,Kisumu,Bachelor's,P005,Django Girls,1/19/2025,Enrolled,
APP04463,26,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,4/6/2024,Applied,Did Not Meet Requirements
APP04464,18,Female,Taita Taveta,Diploma,P002,Technovation,7/30/2025,Applied,Did Not Meet Requirements
APP04465,22,Female,Nairobi,Certificate,P005,Django Girls,2/29/2024,Enrolled,
APP04466,18,Female,Kwale,Certificate,P001,STEM Cafe Kenya,4/16/2024,Enrolled,
APP04467,23,Female,Taita Taveta,Certificate,P005,Django Girls,8/28/2025,Applied,Did Not Meet Requirements
APP04468,26,Female,Kilifi,Diploma,P005,Django Girls,1/15/2024,Interviewed,Low Interview Score
APP04469,24,Female,Tana River,Diploma,P002,Technovation,3/24/2025,Applied,Incomplete Application
APP04470,23,Female,Mombasa,Certificate,P002,Technovation,6/26/2025,Interviewed,Cohort Full
APP04471,26,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,8/8/2024,Enrolled,
APP04472,21,Female,Kilifi,KCSE,P001,STEM Cafe Kenya,1/3/2025,Qualified,Could Not Be Reached
APP04473,21,Female,Taita Taveta,KCSE,P003,Code Hack,9/22/2024,Applied,Did Not Meet Requirements
APP04474,19,Female,Tana River,KCSE,P005,Django Girls,1/2/2024,Qualified,No Response
APP04475,19,Female,Nakuru,Diploma,P004,Africa Code Week,4/23/2024,Enrolled,
APP04476,24,Female,Taita Taveta,Certificate,P007,Women Digital Skills,1/6/2024,Qualified,Interview Slots Full
APP04477,24,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,3/8/2025,Enrolled,
APP04478,25,Female,Nakuru,Bachelor's,P008,Web Development Classes,8/7/2025,Qualified,Interview Slots Full
APP04479,19,Female,Mombasa,KCSE,P002,Technovation,2/21/2025,Applied,Did Not Meet Requirements
APP04480,22,Female,Mombasa,KCSE,P007,Women Digital Skills,8/9/2025,Qualified,Interview Slots Full
APP04481,22,Female,Tana River,KCSE,P006,Mombasa Girls in STEM,4/19/2025,Interviewed,Declined Offer
APP04482,23,Male,Kisumu,Certificate,P001,STEM Cafe Kenya,2/8/2025,Applied,Gender Mismatch
APP04483,26,Female,Kilifi,Certificate,P008,Web Development Classes,7/2/2025,Qualified,Could Not Be Reached
APP04484,23,Female,Nakuru,Bachelor's,P003,Code Hack,9/6/2025,Interviewed,Cohort Full
APP04485,19,Female,Lamu,Certificate,P004,Africa Code Week,1/7/2025,Applied,Did Not Meet Requirements
APP04486,33,Female,Nakuru,Master's,P003,Code Hack,7/18/2025,Enrolled,
APP04487,34,Female,Taita Taveta,Bachelor's,P008,Web Development Classes,8/14/2024,Qualified,Interview Slots Full
APP04488,24,Female,Nairobi,Diploma,P004,Africa Code Week,4/3/2025,Applied,Incomplete Application
APP04489,29,Female,Kwale,Master's,P001,STEM Cafe Kenya,4/9/2025,Qualified,Interview Slots Full
APP04490,35,Female,Mombasa,Bachelor's,P004,Africa Code Week,8/31/2024,Qualified,Could Not Be Reached
APP04491,23,Female,Lamu,Certificate,P002,Technovation,1/31/2024,Applied,Incomplete Application
APP04492,19,Female,Mombasa,Diploma,P008,Web Development Classes,2/2/2024,Applied,Did Not Meet Requirements
APP04493,27,Female,Kwale,Certificate,P006,Mombasa Girls in STEM,1/28/2024,Interviewed,Low Interview Score
APP04494,23,Female,Kilifi,KCSE,P008,Web Development Classes,3/22/2025,Enrolled,
APP04495,26,Female,Nairobi,Certificate,P008,Web Development Classes,1/14/2024,Interviewed,Declined Offer
APP04496,27,Female,Nairobi,Certificate,P007,Women Digital Skills,9/26/2024,Applied,Incomplete Application
APP04497,22,Female,Kilifi,Certificate,P006,Mombasa Girls in STEM,1/5/2024,Enrolled,
APP04498,26,Female,Mombasa,KCSE,P004,Africa Code Week,8/1/2024,Applied,Did Not Meet Requirements
APP04499,28,Female,Kisumu,Bachelor's,P004,Africa Code Week,4/27/2024,Interviewed,Cohort Full
APP04500,24,Male,Kisumu,Certificate,P003,Code Hack,4/10/2024,Applied,Gender Mismatch
APP04501,23,Female,Kilifi,Certificate,P004,Africa Code Week,1/7/2025,Interviewed,Declined Offer
APP04502,30,Female,Lamu,Bachelor's,P001,STEM Cafe Kenya,6/30/2025,Qualified,Could Not Be Reached
APP04503,22,Female,Tana River,KCSE,P003,Code Hack,2/6/2024,Interviewed,Declined Offer
APP04504,23,Female,Mombasa,Certificate,P005,Django Girls,1/16/2025,Qualified,Could Not Be Reached
APP04505,31,Female,Lamu,Diploma,P001,STEM Cafe Kenya,2/4/2025,Qualified,Could Not Be Reached
APP04506,22,Female,Nairobi,KCSE,P008,Web Development Classes,8/5/2025,Enrolled,
APP04507,25,Female,Nakuru,Diploma,P002,Technovation,7/15/2024,Enrolled,
APP04508,24,Female,Nairobi,Diploma,P003,Code Hack,3/13/2024,Qualified,Could Not Be Reached
APP04509,21,Female,Nakuru,KCSE,P005,Django Girls,9/19/2024,Enrolled,
APP04510,23,Female,Kwale,Diploma,P004,Africa Code Week,9/6/2025,Applied,Did Not Meet Requirements
APP04511,26,Male,Lamu,Diploma,P005,Django Girls,7/28/2024,Applied,Gender Mismatch
APP04512,21,Female,Kwale,KCSE,P001,STEM Cafe Kenya,1/26/2024,Qualified,Could Not Be Reached
APP04513,27,Male,Kilifi,Certificate,P003,Code Hack,4/6/2025,Applied,Gender Mismatch
APP04514,20,Female,Nakuru,Diploma,P005,Django Girls,3/16/2025,Interviewed,Low Interview Score
APP04515,23,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,9/12/2024,Applied,Did Not Meet Requirements
APP04516,24,Female,Kwale,KCSE,P006,Mombasa Girls in STEM,1/8/2025,Applied,Incomplete Application
APP04517,20,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,3/12/2025,Applied,Incomplete Application
APP04518,25,Male,Kilifi,Bachelor's,P007,Women Digital Skills,9/27/2025,Applied,Gender Mismatch
APP04519,34,Female,Nakuru,Bachelor's,P004,Africa Code Week,1/31/2025,Enrolled,
APP04520,29,Male,Nakuru,Bachelor's,P005,Django Girls,3/27/2024,Applied,Gender Mismatch
APP04521,19,Female,Kwale,KCSE,P002,Technovation,9/12/2025,Qualified,No Response
APP04522,18,Female,Nairobi,KCSE,P006,Mombasa Girls in STEM,1/29/2024,Applied,Did Not Meet Requirements
APP04523,25,Female,Taita Taveta,Diploma,P001,STEM Cafe Kenya,2/15/2025,Applied,Incomplete Application
APP04524,33,Female,Kilifi,Diploma,P004,Africa Code Week,7/20/2024,Qualified,Interview Slots Full
APP04525,20,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,6/1/2025,Qualified,No Response
APP04526,24,Female,Kwale,Certificate,P002,Technovation,7/27/2024,Applied,Incomplete Application
APP04527,21,Female,Mombasa,Diploma,P002,Technovation,9/1/2024,Qualified,No Response
APP04528,20,Female,Taita Taveta,Certificate,P004,Africa Code Week,9/22/2025,Applied,Did Not Meet Requirements
APP04529,27,Female,Nairobi,Certificate,P005,Django Girls,1/22/2024,Interviewed,Cohort Full
APP04530,24,Female,Taita Taveta,KCSE,P002,Technovation,3/27/2025,Qualified,Could Not Be Reached
APP04531,34,Female,Kwale,Bachelor's,P001,STEM Cafe Kenya,2/24/2024,Applied,Did Not Meet Requirements
APP04532,24,Female,Tana River,Certificate,P002,Technovation,1/26/2024,Qualified,No Response
APP04533,26,Male,Kisumu,Diploma,P005,Django Girls,7/28/2024,Applied,Gender Mismatch
APP04534,18,Male,Kilifi,KCSE,P006,Mombasa Girls in STEM,8/9/2025,Applied,Gender Mismatch
APP04535,21,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,8/15/2024,Applied,Incomplete Application
APP04536,34,Female,Nairobi,Diploma,P002,Technovation,4/16/2025,Qualified,Could Not Be Reached
APP04537,34,Female,Mombasa,Diploma,P004,Africa Code Week,4/11/2025,Applied,Did Not Meet Requirements
APP04538,33,Female,Lamu,Bachelor's,P004,Africa Code Week,7/26/2025,Enrolled,
APP04539,21,Female,Kilifi,KCSE,P004,Africa Code Week,3/23/2024,Enrolled,
APP04540,18,Female,Taita Taveta,KCSE,P007,Women Digital Skills,8/29/2025,Applied,Incomplete Application
APP04541,25,Male,Mombasa,KCSE,P005,Django Girls,9/13/2025,Applied,Gender Mismatch
APP04542,20,Male,Kilifi,Diploma,P006,Mombasa Girls in STEM,4/9/2025,Applied,Gender Mismatch
APP04543,25,Female,Mombasa,Bachelor's,P001,STEM Cafe Kenya,7/30/2024,Applied,Incomplete Application
APP04544,28,Female,Taita Taveta,Diploma,P004,Africa Code Week,8/13/2025,Interviewed,Low Interview Score
APP04545,19,Female,Lamu,KCSE,P007,Women Digital Skills,9/30/2024,Interviewed,Cohort Full
APP04546,26,Female,Nairobi,KCSE,P001,STEM Cafe Kenya,9/6/2024,Qualified,Could Not Be Reached
APP04547,22,Female,Kilifi,KCSE,P004,Africa Code Week,4/7/2025,Interviewed,Cohort Full
APP04548,32,Female,Tana River,Bachelor's,P006,Mombasa Girls in STEM,4/21/2024,Interviewed,Cohort Full
APP04549,18,Female,Nairobi,Diploma,P008,Web Development Classes,2/14/2024,Qualified,Interview Slots Full
APP04550,21,Female,Tana River,KCSE,P001,STEM Cafe Kenya,3/22/2025,Applied,Incomplete Application
APP04551,28,Female,Kwale,Bachelor's,P004,Africa Code Week,7/15/2024,Enrolled,
APP04552,21,Female,Mombasa,KCSE,P002,Technovation,8/19/2024,Interviewed,Cohort Full
APP04553,23,Female,Mombasa,Certificate,P004,Africa Code Week,2/25/2024,Qualified,Could Not Be Reached
APP04554,21,Male,Kilifi,KCSE,P004,Africa Code Week,8/15/2025,Applied,Gender Mismatch
APP04555,32,Male,Mombasa,Bachelor's,P004,Africa Code Week,3/12/2025,Applied,Gender Mismatch
APP04556,19,Female,Kwale,KCSE,P003,Code Hack,3/2/2025,Qualified,No Response
APP04557,21,Male,Kilifi,KCSE,P001,STEM Cafe Kenya,6/6/2025,Applied,Gender Mismatch
APP04558,21,Female,Nairobi,Diploma,P004,Africa Code Week,1/15/2024,Applied,Incomplete Application
APP04559,26,Male,Nakuru,Diploma,P004,Africa Code Week,6/15/2025,Applied,Gender Mismatch
APP04560,22,Male,Nakuru,KCSE,P002,Technovation,8/13/2025,Applied,Gender Mismatch
APP04561,33,Female,Mombasa,Bachelor's,P004,Africa Code Week,4/12/2025,Applied,Incomplete Application
APP04562,25,Male,Mombasa,Certificate,P001,STEM Cafe Kenya,6/26/2025,Applied,Gender Mismatch
APP04563,21,Female,Nakuru,KCSE,P006,Mombasa Girls in STEM,9/8/2024,Enrolled,
APP04564,24,Female,Kilifi,Certificate,P003,Code Hack,3/29/2025,Applied,Incomplete Application
APP04565,27,Female,Nairobi,KCSE,P008,Web Development Classes,3/1/2025,Applied,Incomplete Application
APP04566,22,Female,Lamu,KCSE,P003,Code Hack,3/12/2025,Qualified,Could Not Be Reached
APP04567,20,Female,Nakuru,KCSE,P004,Africa Code Week,7/24/2024,Qualified,No Response
APP04568,18,Female,Mombasa,KCSE,P008,Web Development Classes,7/31/2025,Enrolled,
APP04569,25,Female,Nairobi,Diploma,P003,Code Hack,6/1/2025,Enrolled,
APP04570,18,Female,Nakuru,KCSE,P005,Django Girls,3/5/2024,Enrolled,
APP04571,24,Male,Mombasa,Diploma,P005,Django Girls,9/1/2025,Applied,Gender Mismatch
APP04572,19,Female,Mombasa,KCSE,P004,Africa Code Week,7/22/2025,Qualified,Could Not Be Reached
APP04573,23,Male,Kwale,KCSE,P004,Africa Code Week,2/26/2025,Applied,Gender Mismatch
APP04574,35,Male,Nairobi,Bachelor's,P007,Women Digital Skills,6/14/2024,Applied,Gender Mismatch
APP04575,20,Female,Nakuru,KCSE,P008,Web Development Classes,3/24/2024,Enrolled,
APP04576,31,Female,Kwale,Master's,P004,Africa Code Week,3/1/2024,Enrolled,
APP04577,18,Female,Kilifi,Certificate,P006,Mombasa Girls in STEM,6/11/2025,Applied,Incomplete Application
APP04578,22,Female,Mombasa,KCSE,P002,Technovation,4/12/2025,Applied,Incomplete Application
APP04579,34,Female,Kilifi,Bachelor's,P004,Africa Code Week,9/29/2025,Qualified,No Response
APP04580,20,Female,Mombasa,KCSE,P006,Mombasa Girls in STEM,3/7/2025,Applied,Did Not Meet Requirements
APP04581,20,Female,Nakuru,KCSE,P008,Web Development Classes,4/7/2025,Enrolled,
APP04582,23,Female,Nakuru,Diploma,P001,STEM Cafe Kenya,9/5/2024,Applied,Did Not Meet Requirements
APP04583,25,Female,Mombasa,Certificate,P004,Africa Code Week,2/18/2024,Applied,Did Not Meet Requirements
APP04584,18,Female,Kwale,Certificate,P001,STEM Cafe Kenya,9/19/2025,Applied,Incomplete Application
APP04585,31,Female,Lamu,Bachelor's,P001,STEM Cafe Kenya,1/14/2025,Applied,Incomplete Application
APP04586,26,Female,Kwale,Bachelor's,P004,Africa Code Week,2/5/2024,Enrolled,
APP04587,23,Female,Nakuru,Diploma,P004,Africa Code Week,7/22/2024,Applied,Incomplete Application
APP04588,18,Male,Kisumu,Diploma,P004,Africa Code Week,9/2/2025,Applied,Gender Mismatch
APP04589,23,Female,Tana River,Certificate,P005,Django Girls,1/17/2025,Interviewed,Declined Offer
APP04590,25,Female,Mombasa,Diploma,P001,STEM Cafe Kenya,1/8/2024,Applied,Did Not Meet Requirements
APP04591,23,Female,Lamu,Certificate,P002,Technovation,6/12/2024,Applied,Incomplete Application
APP04592,21,Female,Kisumu,KCSE,P008,Web Development Classes,4/30/2025,Qualified,No Response
APP04593,19,Female,Nakuru,KCSE,P005,Django Girls,9/27/2025,Qualified,No Response
APP04594,21,Female,Kilifi,Certificate,P002,Technovation,2/4/2024,Interviewed,Declined Offer
APP04595,26,Female,Nairobi,Diploma,P001,STEM Cafe Kenya,7/31/2024,Qualified,Could Not Be Reached
APP04596,34,Female,Nakuru,Master's,P007,Women Digital Skills,1/26/2024,Interviewed,Cohort Full
APP04597,20,Female,Lamu,Diploma,P004,Africa Code Week,2/6/2024,Applied,Did Not Meet Requirements
APP04598,24,Female,Mombasa,Diploma,P003,Code Hack,9/25/2024,Applied,Did Not Meet Requirements
APP04599,27,Female,Lamu,KCSE,P008,Web Development Classes,8/3/2025,Applied,Did Not Meet Requirements
APP04600,23,Female,Kwale,Diploma,P005,Django Girls,7/2/2025,Qualified,Could Not Be Reached
APP04601,27,Female,Taita Taveta,KCSE,P001,STEM Cafe Kenya,6/24/2024,Qualified,No Response
APP04602,27,Female,Mombasa,Certificate,P004,Africa Code Week,7/11/2025,Interviewed,Cohort Full
APP04603,24,Male,Mombasa,Bachelor's,P005,Django Girls,1/30/2025,Applied,Gender Mismatch
APP04604,22,Female,Kilifi,KCSE,P004,Africa Code Week,1/18/2024,Enrolled,
APP04605,18,Female,Kwale,KCSE,P003,Code Hack,2/14/2024,Interviewed,Declined Offer
APP04606,23,Female,Nairobi,Diploma,P002,Technovation,3/9/2024,Applied,Did Not Meet Requirements
APP04607,23,Female,Nakuru,Diploma,P008,Web Development Classes,7/4/2024,Applied,Did Not Meet Requirements
APP04608,18,Female,Mombasa,Certificate,P004,Africa Code Week,6/7/2025,Applied,Did Not Meet Requirements
APP04609,24,Female,Taita Taveta,Certificate,P001,STEM Cafe Kenya,9/2/2025,Qualified,Could Not Be Reached
APP04610,19,Female,Mombasa,KCSE,P002,Technovation,7/5/2024,Qualified,Interview Slots Full
APP04611,21,Female,Mombasa,KCSE,P005,Django Girls,9/10/2025,Enrolled,
APP04612,22,Female,Mombasa,KCSE,P001,STEM Cafe Kenya,9/8/2024,Interviewed,Cohort Full
APP04613,33,Female,Nairobi,Bachelor's,P003,Code Hack,6/3/2025,Interviewed,Low Interview Score
APP04614,35,Female,Lamu,Master's,P004,Africa Code Week,7/22/2025,Enrolled,
APP04615,19,Female,Lamu,KCSE,P003,Code Hack,1/14/2024,Applied,Did Not Meet Requirements
APP04616,22,Female,Mombasa,KCSE,P007,Women Digital Skills,6/28/2025,Qualified,No Response
APP04617,19,Female,Mombasa,KCSE,P007,Women Digital Skills,6/18/2024,Applied,Did Not Meet Requirements
APP04618,27,Female,Mombasa,Diploma,P007,Women Digital Skills,6/30/2024,Applied,Did Not Meet Requirements
APP04619,23,Female,Kwale,KCSE,P002,Technovation,8/16/2024,Applied,Incomplete Application
APP04620,19,Female,Nakuru,Certificate,P007,Women Digital Skills,1/1/2025,Applied,Incomplete Application
